ohe__protocol_type_ICMP,ohe__protocol_type_TCP,ohe__protocol_type_UDP,ohe__browser_type_Chrome,ohe__browser_type_Edge,ohe__browser_type_Firefox,ohe__browser_type_Safari,ohe__protocol_encrypt_ICMP_AES,ohe__protocol_encrypt_ICMP_DES,ohe__protocol_encrypt_TCP_AES,ohe__protocol_encrypt_TCP_DES,ohe__protocol_encrypt_UDP_AES,ohe__protocol_encrypt_UDP_DES,remainder__network_packet_size,remainder__login_attempts,remainder__session_duration,remainder__encryption_used,remainder__ip_reputation_score,remainder__failed_logins,remainder__unusual_time_access,remainder__attack_detected,remainder__long_session,remainder__large_packet,remainder__risk_score,is_outlier_ohe__protocol_type_ICMP,is_outlier_ohe__protocol_type_TCP,is_outlier_ohe__protocol_type_UDP,is_outlier_ohe__browser_type_Chrome,is_outlier_ohe__browser_type_Edge,is_outlier_ohe__browser_type_Firefox,is_outlier_ohe__browser_type_Safari,is_outlier_ohe__protocol_encrypt_ICMP_AES,is_outlier_ohe__protocol_encrypt_ICMP_DES,is_outlier_ohe__protocol_encrypt_TCP_AES,is_outlier_ohe__protocol_encrypt_TCP_DES,is_outlier_ohe__protocol_encrypt_UDP_AES,is_outlier_ohe__protocol_encrypt_UDP_DES,is_outlier_remainder__network_packet_size,is_outlier_remainder__login_attempts,is_outlier_remainder__session_duration,is_outlier_remainder__encryption_used,is_outlier_remainder__ip_reputation_score,is_outlier_remainder__failed_logins,is_outlier_remainder__unusual_time_access,is_outlier_remainder__attack_detected,is_outlier_remainder__long_session,is_outlier_remainder__large_packet,is_outlier_remainder__risk_score
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,468.0,6.0,443.4825247820227,1.0,0.0937175137270078,1.0,0.0,0.0,0.0,0.0,0.36560225960890547,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,4.0,480.94731845722407,0.0,0.431137068234645,1.0,0.0,0.0,0.0,0.0,0.6017959477642514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,518.0,4.0,992.701354125042,0.0,0.0492826997628808,2.0,0.0,0.0,1.0,1.0,0.6344978898340166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,528.0,5.0,249.8446872007422,0.0,0.4496903057178328,3.5,0.0,1.0,0.0,1.0,1.5147832140024828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,249.0,3.0,2299.740486911633,1.0,0.2237722506820729,0.0,0.0,0.0,1.0,0.0,0.15664057547745103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,193.0,3.0,775.7479231504611,1.0,0.3785956030524064,3.0,0.0,1.0,1.0,0.0,1.1650169221366844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,815.0,2.0,1718.9723342777845,0.0,0.0260179694015904,1.0,0.0,0.0,1.0,1.0,0.3182125785811133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.0,8.0,2409.4015504363106,1.0,0.253510556396326,3.5,0.0,1.0,1.0,0.0,1.3774573894774282,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,469.0,6.0,2409.4015504363106,0.0,0.3214378082368412,1.0,0.0,0.0,1.0,0.0,0.5250064657657888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,467.0,3.0,1200.6154845757533,0.0,0.5835718256388459,0.0,0.0,0.0,1.0,0.0,0.4085002779471921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,587.0,3.0,1745.4018496464432,1.0,0.3487262486553828,0.0,0.0,0.0,1.0,1.0,0.24410837405876795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,323.0,1.0,540.9558142904469,1.0,0.3137202079937618,0.0,0.0,0.0,0.0,0.0,0.21960414559563327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,4.0,339.0324749603192,1.0,0.3987959403899002,2.0,0.0,1.0,0.0,1.0,0.8791571582729301,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,6.0,2409.4015504363106,0.0,0.1680864496123295,2.0,0.0,0.0,1.0,0.0,0.7176605147286306,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,235.0,2.0,82.29969002279957,0.0,0.6052943633101825,3.5,0.0,1.0,0.0,0.0,1.608983429318689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,567.0,5.0,2409.4015504363106,0.0,0.2837031562266787,1.0,0.0,0.0,1.0,1.0,0.4985922093586751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,447.0,6.0,450.9231643675242,0.0,0.1337936016114188,0.0,0.0,1.0,0.0,0.0,0.09365552112799315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,6.0,18.11009574947967,1.0,0.3090235502230509,1.0,0.0,1.0,0.0,0.0,0.5163164851561356,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,257.0,3.0,1299.707963476368,0.0,0.3106997401431022,2.0,0.0,0.0,1.0,0.0,0.8174898181001715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,692.0,3.0,36.68142355365259,0.0,0.4379649333350118,3.5,0.0,1.0,0.0,1.0,1.5065754533345082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,438.0,1.0,2409.4015504363106,1.0,0.1186623444832655,1.0,0.0,1.0,1.0,0.0,0.38306364113828584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,890.0,4.0,39.34898632455264,1.0,0.3540283317522232,1.0,0.0,0.0,0.0,1.0,0.5478198322265562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,487.0,4.0,3.726084853561383,0.0,0.3825825586174389,2.0,0.0,1.0,0.0,0.0,0.8678077910322072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0,2.0,2409.4015504363106,1.0,0.3627884147502093,2.0,0.0,0.0,1.0,1.0,0.8539518903251464,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,733.0,8.0,593.8690819074421,0.0,0.2294301728239429,0.0,0.0,1.0,1.0,1.0,0.16060112097676002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,3.0,2236.534383796255,1.0,0.0836106020616059,2.0,0.0,0.0,1.0,1.0,0.6585274214431242,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,716.0,2.0,2409.4015504363106,0.0,0.6069166547871818,2.0,0.0,1.0,1.0,1.0,1.0248416583510274,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,691.0,6.0,1.6526678105257877,0.0,0.1094697244634613,0.0,0.0,0.0,0.0,1.0,0.07662880712442291,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,64.0,5.0,301.13212260010465,1.0,0.1463607124217809,1.0,0.0,0.0,0.0,0.0,0.4024524986952466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,8.0,2074.095890250577,0.0,0.3185626086840391,2.0,0.0,1.0,1.0,0.0,0.8229938260788273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,213.0,4.0,367.2646350043741,0.0,0.3776185455144275,1.0,0.0,0.0,0.0,0.0,0.5643329818600993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,440.0,2.0,616.3347897991744,0.0,0.3284545401656603,0.0,0.0,0.0,1.0,0.0,0.22991817811596219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,4.0,475.0562248999024,0.0,0.155096734595904,2.0,0.0,0.0,0.0,0.0,0.7085677142171327,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,280.0,3.0,68.18149059685933,0.0,0.5173753600601841,3.0,0.0,1.0,0.0,0.0,1.2621627520421288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,958.0,3.0,860.1104287686916,1.0,0.1391639961054437,2.0,0.0,0.0,1.0,1.0,0.6974147972738105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,267.0,1.0,1696.9629323839924,0.0,0.4710979599387961,1.0,0.0,0.0,1.0,0.0,0.6297685719571573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,816.0,8.0,429.9881550500916,0.0,0.1564508920759829,0.0,0.0,1.0,0.0,1.0,0.10951562445318802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,1.0,279.65204464057524,0.0,0.1603783521598309,2.0,0.0,0.0,0.0,0.0,0.7122648465118816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,487.0,6.0,1032.5693961838874,0.0,0.2022661419724216,2.0,0.0,0.0,1.0,0.0,0.7415862993806951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,7.0,150.0081009125275,1.0,0.5451531608882086,1.0,0.0,1.0,0.0,0.0,0.6816072126217461,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,696.0,2.0,137.73568979617738,0.0,0.286529931281252,1.0,0.0,0.0,0.0,1.0,0.5005709518968764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,404.0,5.0,227.92721222114488,1.0,0.0979499825112139,2.0,0.0,0.0,0.0,0.0,0.6685649877578497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,239.0,5.0,1111.1313736973934,1.0,0.3972491296919527,3.0,0.0,1.0,1.0,0.0,1.1780743907843667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,8.0,605.2148728657289,1.0,0.2347271366532634,3.0,0.0,1.0,1.0,0.0,1.0643089956572842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171.0,2.0,634.8883939098708,1.0,0.2334151435738902,0.0,0.0,0.0,1.0,0.0,0.16339060050172313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,502.0,5.0,11.849051134236529,0.0,0.2083314443181334,3.0,0.0,1.0,0.0,1.0,1.0458320110226933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,446.0,5.0,1416.578212388427,0.0,0.1994841800033372,3.5,0.0,1.0,1.0,0.0,1.339638926002336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,774.0,4.0,469.1069936208936,0.0,0.0799011789912761,0.0,0.0,0.0,0.0,1.0,0.05593082529389327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,739.0,2.0,55.379077876347615,0.0,0.1969322909940453,1.0,0.0,0.0,0.0,1.0,0.4378526036958317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,493.0,6.0,948.0893901410428,0.0,0.3587615016840196,3.5,0.0,1.0,1.0,0.0,1.608983429318689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,3.0,612.6536890584327,0.0,0.1881050224585908,1.0,0.0,0.0,1.0,0.0,0.43167351572101353,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,875.0,4.0,905.4182289657364,0.0,0.763689320250743,3.0,0.0,1.0,1.0,1.0,1.4345825241755201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,604.0,1.0,905.513937159564,0.0,0.6094724632872596,2.0,0.0,1.0,1.0,1.0,1.0266307243010817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.0,1.0,14.33572236218436,0.0,0.380060122996934,0.0,0.0,0.0,0.0,1.0,0.2660420860978538,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.0,2.0,2409.4015504363106,0.0,0.2105250280596606,0.0,0.0,0.0,1.0,1.0,0.14736751964176242,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,373.0,1.0,1313.839560682686,0.0,0.2641316201758734,1.0,0.0,0.0,1.0,0.0,0.4848921341231114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,427.0,6.0,36.10722003973433,0.0,0.294073531211556,2.0,0.0,0.0,0.0,0.0,0.8058514718480891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,463.0,3.0,555.0731309050298,1.0,0.3059290158148756,2.0,0.0,0.0,1.0,0.0,0.8141503110704129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,5.0,87.58831854454898,1.0,0.1969928251701634,2.0,0.0,0.0,0.0,0.0,0.7378949776191144,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,5.0,1200.7788175095016,1.0,0.300574163215133,3.5,0.0,1.0,1.0,1.0,1.410401914250593,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,373.0,6.0,834.1688828953793,0.0,0.3845774069261946,1.0,0.0,0.0,1.0,0.0,0.5692041848483362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,4.0,2409.4015504363106,0.0,0.3061970441797962,1.0,0.0,1.0,1.0,1.0,0.5143379309258573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,5.0,121.4641105067884,1.0,0.2813387463700882,1.0,0.0,0.0,0.0,0.0,0.49693712245906174,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,2.0,793.8407229360323,0.0,0.2556293713076852,1.0,0.0,0.0,1.0,1.0,0.47894055991537965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,5.0,2352.0013774189897,0.0,0.6627646256224006,2.0,0.0,1.0,1.0,0.0,1.0639352379356803,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,312.0,3.0,1089.0298531441877,0.0,0.3579221592967145,1.0,0.0,0.0,1.0,0.0,0.5505455115077001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,766.0,1.0,327.7568073107835,1.0,0.0926542974026368,2.0,0.0,0.0,0.0,1.0,0.6648580081818457,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.0,7.0,101.58592644487064,1.0,0.2982297769819051,1.0,0.0,1.0,0.0,1.0,0.5087608438873336,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,5.0,2409.4015504363106,0.0,0.1641055232034333,1.0,0.0,0.0,1.0,0.0,0.4148738662424033,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.0,3.0,59.69583866026888,0.0,0.5907452910822849,0.0,0.0,0.0,0.0,1.0,0.4135217037575994,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,607.0,3.0,2409.4015504363106,0.0,0.3831560122308209,2.0,0.0,0.0,1.0,1.0,0.8682092085615746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,628.0,4.0,289.3634269165307,1.0,0.7791794412226323,2.0,0.0,1.0,0.0,1.0,1.1454256088558425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,701.0,6.0,646.5085018938519,0.0,0.2010309138781726,0.0,0.0,0.0,1.0,1.0,0.14072163971472082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,386.0,5.0,1949.7213145633943,1.0,0.5374004305578459,0.0,0.0,1.0,1.0,0.0,0.37618030139049213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,428.0,2.0,444.9637939991361,0.0,0.3117786189738126,1.0,0.0,0.0,0.0,0.0,0.5182450332816688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1027.0,3.0,1516.6511485864023,1.0,0.1170753318856202,0.0,0.0,0.0,1.0,1.0,0.08195273231993414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,560.0,4.0,217.8513600131415,1.0,0.4570406371289701,1.0,0.0,0.0,0.0,1.0,0.619928445990279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,422.0,3.0,502.9992141336019,1.0,0.1008894535008135,1.0,0.0,0.0,0.0,0.0,0.37062261745056946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,5.0,1498.2148787600506,0.0,0.4816589720702843,2.0,0.0,1.0,1.0,0.0,0.9371612804491989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,777.0,4.0,100.77869435460738,0.0,0.364075330591236,3.0,0.0,1.0,0.0,1.0,1.154852731413865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,230.0,2.0,1043.4303147349503,0.0,0.2660855801966399,1.0,0.0,0.0,1.0,0.0,0.4862599061376479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,1.0,459.3984149511009,0.0,0.4892530263797181,1.0,0.0,0.0,0.0,0.0,0.6424771184658027,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,433.0,4.0,575.9461173774463,0.0,0.2608028418706362,2.0,0.0,0.0,1.0,0.0,0.7825619893094453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
