session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected,long_session,protocol_encrypt,large_packet,risk_score
SID_05364,314.0,TCP,2.0,1150.6238056893146,AES,0.1114967343060025,1.0,Chrome,0.0,0.0,1,TCP_AES,0,0.37804771401420173
SID_05366,200.0,TCP,2.0,137.28820524509263,DES,0.6702805837187393,2.0,Chrome,0.0,1.0,0,TCP_DES,0,1.0691964086031174
SID_05368,439.0,TCP,4.0,755.6361077606549,AES,0.5271713563694156,2.0,Firefox,0.0,1.0,1,TCP_AES,0,0.9690199494585909
SID_05369,402.0,TCP,12.0,685.697496539409,AES,0.6143223287625307,2.0,Edge,0.0,1.0,1,TCP_AES,0,1.0300256301337714
SID_05371,251.0,TCP,4.0,243.5827727966166,DES,0.1865936383754405,2.0,Chrome,0.0,0.0,0,TCP_DES,0,0.7306155468628083
SID_05374,486.0,UDP,2.0,647.2466756765322,AES,0.2178083172544377,1.0,Chrome,0.0,0.0,1,UDP_AES,0,0.45246582207810637
SID_05375,586.0,UDP,4.0,1169.2950426239363,DES,0.398583591959993,3.0,Chrome,0.0,1.0,1,UDP_DES,1,1.179008514371995
SID_05376,647.0,TCP,5.0,1348.4385474016967,DES,0.6079512873990557,3.0,Firefox,0.0,1.0,1,TCP_DES,1,1.3255659011793388
SID_05377,1014.0,UDP,6.0,258.93941647603106,DES,0.5520902971193461,2.0,Safari,0.0,0.0,0,UDP_DES,1,0.9864632079835423
SID_05380,388.0,TCP,6.0,264.25879460165726,DES,0.1389903064932085,0.0,Safari,1.0,0.0,0,TCP_DES,0,0.09729321454524595
SID_05382,376.0,UDP,6.0,118.02276491931649,AES,0.3026483320399725,1.0,Chrome,0.0,0.0,0,UDP_AES,0,0.5118538324279807
SID_05383,318.0,UDP,3.0,1687.9964206588118,AES,0.5878488507529902,3.0,Chrome,0.0,1.0,1,UDP_AES,0,1.311494195527093
SID_05385,668.0,UDP,4.0,342.7156478352344,AES,0.1568684551462556,1.0,Edge,1.0,0.0,0,UDP_AES,1,0.4098079186023789
SID_05386,504.0,TCP,3.0,107.6233759075087,AES,0.5497344705375411,1.0,Firefox,0.0,0.0,0,TCP_AES,1,0.6848141293762787
SID_05387,770.0,TCP,2.0,87.28098136643892,AES,0.08997570031515,4.0,Chrome,0.0,1.0,0,TCP_AES,1,1.262982990220605
SID_05388,197.0,TCP,4.0,79.98272517928801,DES,0.5758562484970733,2.0,Chrome,0.0,1.0,0,TCP_DES,0,1.0030993739479512
SID_05389,233.0,TCP,1.0,335.7634935010872,AES,0.2294199281544487,3.0,Chrome,0.0,1.0,0,TCP_AES,0,1.060593949708114
SID_05390,64.0,TCP,8.0,593.3526096170166,AES,0.1678358089364192,3.0,Chrome,0.0,1.0,1,TCP_AES,0,1.0174850662554933
SID_05392,532.0,UDP,2.0,2158.5697798183296,AES,0.1751650006710994,2.0,Chrome,0.0,1.0,1,UDP_AES,1,0.7226155004697695
SID_05393,520.0,TCP,5.0,706.3210907308245,AES,0.1275838823971699,1.0,Chrome,0.0,0.0,1,TCP_AES,1,0.3893087176780189
SID_05394,529.0,TCP,1.0,1730.7091165895454,AES,0.2189661317031274,1.0,Chrome,0.0,0.0,1,TCP_AES,1,0.4532762921921891
SID_05395,217.0,UDP,5.0,128.904182314683,AES,0.5920152816171371,0.0,Chrome,1.0,0.0,0,UDP_AES,0,0.41441069713199596
SID_05396,660.0,TCP,5.0,123.91562066432029,AES,0.3669810326931867,2.0,Chrome,0.0,0.0,0,TCP_AES,1,0.8568867228852306
SID_05397,547.0,TCP,3.0,1500.561868946339,DES,0.3099820088114658,3.0,Safari,0.0,1.0,1,TCP_DES,1,1.116987406168026
SID_05398,646.0,TCP,1.0,671.4292247590462,AES,0.0633365362370125,0.0,Edge,0.0,1.0,1,TCP_AES,1,0.04433557536590875
SID_05399,121.0,TCP,4.0,2232.104324975855,DES,0.2694576004730755,2.0,Chrome,0.0,0.0,1,TCP_DES,0,0.7886203203311528
SID_05400,562.0,TCP,5.0,127.09985232834036,AES,0.495475622885685,1.0,Chrome,0.0,0.0,0,TCP_AES,1,0.6468329360199794
SID_05401,262.0,TCP,3.0,21.0899480637252,AES,0.1378629993653645,4.0,Edge,0.0,1.0,0,TCP_AES,0,1.296504099555755
SID_05403,606.0,TCP,4.0,960.0831856313004,AES,0.4720974352762097,1.0,Edge,0.0,0.0,1,TCP_AES,1,0.6304682046933467
SID_05405,329.0,TCP,8.0,280.7974629622611,DES,0.1740885246238277,2.0,Chrome,0.0,1.0,0,TCP_DES,0,0.7218619672366794
SID_05406,501.0,TCP,4.0,2.4569044644815388,DES,0.0765792391078429,2.0,Edge,1.0,0.0,0,TCP_DES,1,0.65360546737549
SID_05407,193.0,TCP,4.0,527.584025719534,DES,0.3826015270674066,3.0,Edge,0.0,1.0,0,TCP_DES,0,1.1678210689471844
SID_05408,730.0,UDP,9.0,3684.889766416472,AES,0.5868093675517424,4.0,Edge,0.0,1.0,1,UDP_AES,1,1.6107665572862195
SID_05409,458.0,UDP,3.0,1904.7609801129468,AES,0.3375430769658655,0.0,Chrome,0.0,0.0,1,UDP_AES,0,0.23628015387610582
SID_05410,723.0,TCP,4.0,59.79847947728041,AES,0.3488629203177871,0.0,Firefox,0.0,0.0,0,TCP_AES,1,0.24420404422245096
SID_05411,394.0,UDP,5.0,166.39083656178232,DES,0.1598989664532435,2.0,Chrome,0.0,1.0,0,UDP_DES,0,0.7119292765172704
SID_05412,395.0,TCP,4.0,298.27586218590113,DES,0.1846646966206226,1.0,Edge,0.0,0.0,0,TCP_DES,0,0.42926528763443583
SID_05416,628.0,UDP,3.0,609.2780059345242,AES,0.2905049336684557,1.0,Chrome,0.0,0.0,1,UDP_AES,1,0.5033534535679189
SID_05417,423.0,TCP,2.0,557.3946966903027,AES,0.5619089001760327,3.0,Chrome,0.0,1.0,1,TCP_AES,0,1.2933362301232227
SID_05418,104.0,TCP,6.0,427.9314126171834,AES,0.7120906462606259,2.0,Chrome,0.0,1.0,0,TCP_AES,0,1.0984634523824381
SID_05419,385.0,UDP,6.0,614.1594481622308,DES,0.1893267349680218,0.0,Edge,0.0,0.0,1,UDP_DES,0,0.13252871447761524
SID_05420,264.0,UDP,6.0,277.1408169702524,AES,0.4483311717937476,4.0,Chrome,0.0,1.0,0,UDP_AES,0,1.5138318202556231
SID_05421,506.0,UDP,4.0,606.6593123687995,AES,0.225998759684738,1.0,Chrome,0.0,1.0,1,UDP_AES,1,0.4581991317793166
SID_05423,685.0,TCP,4.0,51.63361357358237,AES,0.4265638563332734,1.0,Chrome,0.0,0.0,0,TCP_AES,1,0.5985946994332914
SID_05424,481.0,TCP,1.0,2736.448513352569,DES,0.4135106915038734,1.0,Edge,0.0,1.0,1,TCP_DES,0,0.5894574840527114
SID_05425,464.0,TCP,6.0,144.54976945897778,DES,0.2306221151352324,0.0,Chrome,0.0,0.0,0,TCP_DES,0,0.16143548059466267
SID_05426,631.0,UDP,5.0,357.4030982635842,AES,0.0758155192228861,2.0,Chrome,0.0,0.0,0,UDP_AES,1,0.6530708634560203
SID_05428,495.0,UDP,2.0,33.47838363753711,DES,0.6745188650847695,2.0,Edge,0.0,1.0,0,UDP_DES,0,1.0721632055593386
SID_05429,345.0,TCP,2.0,635.8991527507862,AES,0.0695295200286427,1.0,Chrome,0.0,0.0,1,TCP_AES,0,0.34867066402004987
SID_05430,145.0,UDP,7.0,1632.0152450493947,AES,0.1824002066761288,3.0,Chrome,0.0,1.0,1,UDP_AES,0,1.02768014467329
SID_05433,521.0,TCP,5.0,654.5994440329628,AES,0.1241528656607759,2.0,Chrome,0.0,0.0,1,TCP_AES,1,0.6869070059625431
SID_05435,637.0,TCP,2.0,233.1868572134345,DES,0.4766792159285762,4.0,Chrome,0.0,1.0,0,TCP_DES,1,1.5336754511500033
SID_05436,377.0,ICMP,1.0,601.4222970473838,AES,0.6865570070230109,1.0,Chrome,0.0,1.0,1,ICMP_AES,0,0.7805899049161076
SID_05437,488.0,TCP,2.0,365.4761140563554,DES,0.4104080777124955,2.0,Edge,0.0,0.0,0,TCP_DES,0,0.8872856543987468
SID_05438,736.0,UDP,2.0,380.0772091775588,AES,0.5819293566398707,2.0,Edge,0.0,0.0,0,UDP_AES,1,1.0073505496479094
SID_05439,568.0,UDP,8.0,79.09422922965184,AES,0.1502636765311326,0.0,Chrome,0.0,1.0,0,UDP_AES,1,0.10518457357179281
SID_05440,487.0,TCP,4.0,417.8998275928162,AES,0.7039929274688188,1.0,Chrome,0.0,1.0,0,TCP_AES,0,0.7927950492281731
SID_05441,379.0,UDP,4.0,140.32053571449518,DES,0.3586781316437925,1.0,Chrome,0.0,0.0,0,UDP_DES,0,0.5510746921506546
SID_05442,373.0,TCP,6.0,286.7927849296999,DES,0.307614187872118,2.0,Chrome,0.0,0.0,0,TCP_DES,0,0.8153299315104825
SID_05443,329.0,TCP,4.0,320.71776896215204,DES,0.3600442413893772,0.0,Chrome,1.0,0.0,0,TCP_DES,0,0.252030968972564
SID_05444,391.0,TCP,5.0,450.5376067239035,AES,0.4275262642145284,2.0,Chrome,0.0,0.0,0,TCP_AES,0,0.8992683849501698
SID_05445,651.0,TCP,4.0,1990.300736983228,DES,0.4506234464699977,2.0,Chrome,0.0,0.0,1,TCP_DES,1,0.9154364125289983
SID_05446,455.0,UDP,6.0,797.5605896066875,AES,0.1188375115533106,0.0,Edge,0.0,0.0,1,UDP_AES,0,0.08318625808731742
SID_05448,853.0,TCP,3.0,714.5507577848309,AES,0.252370020349312,0.0,Firefox,1.0,0.0,1,TCP_AES,1,0.17665901424451838
SID_05449,563.0,TCP,5.0,1309.817539958701,AES,0.3429330879480797,0.0,Chrome,0.0,0.0,1,TCP_AES,1,0.24005316156365578
SID_05450,218.0,TCP,3.0,1437.3442837625405,DES,0.4087044121361475,1.0,Chrome,0.0,0.0,1,TCP_DES,0,0.5860930884953033
SID_05451,411.0,TCP,4.0,1074.599558899531,DES,0.3699161559407631,1.0,Chrome,1.0,0.0,1,TCP_DES,0,0.5589413091585341
SID_05452,522.0,ICMP,1.0,886.7239988266995,AES,0.0607050866875773,0.0,Chrome,0.0,0.0,1,ICMP_AES,1,0.04249356068130411
SID_05455,695.0,TCP,2.0,172.25606135796866,AES,0.4323947826339997,0.0,Edge,0.0,0.0,0,TCP_AES,1,0.30267634784379976
SID_05456,779.0,TCP,4.0,770.3844400574364,AES,0.1577592347931107,0.0,Chrome,1.0,0.0,1,TCP_AES,1,0.11043146435517748
SID_05457,374.0,UDP,2.0,577.7255752477497,DES,0.3516750856886576,2.0,Chrome,0.0,0.0,1,UDP_DES,0,0.8461725599820602
SID_05458,444.0,TCP,3.0,1305.0411726073744,AES,0.229224500533202,2.0,Firefox,1.0,0.0,1,TCP_AES,0,0.7604571503732414
SID_05459,292.0,TCP,1.0,1862.680345107392,AES,0.3245588988221151,1.0,Chrome,0.0,0.0,1,TCP_AES,0,0.5271912291754806
SID_05460,459.0,UDP,4.0,113.98349263189608,AES,0.3466768844995293,1.0,Edge,0.0,0.0,0,UDP_AES,0,0.5426738191496705
SID_05463,718.0,UDP,4.0,1999.667107491619,DES,0.5940552760000274,1.0,Chrome,0.0,1.0,1,UDP_DES,1,0.7158386932000191
SID_05464,350.0,ICMP,4.0,1438.6708527378976,AES,0.5749798580818314,1.0,Chrome,0.0,0.0,1,ICMP_AES,0,0.7024859006572819
SID_05465,106.0,TCP,5.0,39.63880167217418,DES,0.0630151185267412,0.0,Firefox,0.0,0.0,0,TCP_DES,0,0.04411058296871884
SID_05466,495.0,TCP,4.0,232.79978024058684,DES,0.5492104755409278,3.0,Chrome,0.0,1.0,0,TCP_DES,0,1.2844473328786494
SID_05467,558.0,TCP,3.0,128.40590647803728,AES,0.2193434476056567,2.0,Chrome,0.0,1.0,0,TCP_AES,1,0.7535404133239596
SID_05468,549.0,UDP,1.0,2093.1187550860054,AES,0.3181723472251129,0.0,Chrome,0.0,0.0,1,UDP_AES,1,0.22272064305757902
SID_05469,434.0,TCP,3.0,1105.4907634280476,DES,0.5540322363013659,2.0,Firefox,0.0,0.0,1,TCP_DES,0,0.987822565410956
SID_05471,803.0,TCP,7.0,3105.9805051652843,AES,0.1569848107219597,2.0,Chrome,0.0,1.0,1,TCP_AES,1,0.7098893675053718
SID_05472,576.0,UDP,4.0,173.25096220056736,DES,0.285671240682009,0.0,Firefox,0.0,0.0,0,UDP_DES,1,0.19996986847740628
SID_05474,399.0,TCP,5.0,752.0181527928512,AES,0.500531768092803,2.0,Firefox,0.0,0.0,1,TCP_AES,0,0.950372237664962
SID_05476,827.0,UDP,4.0,531.4616658598536,DES,0.283245920239204,0.0,Chrome,0.0,0.0,0,UDP_DES,1,0.19827214416744277
SID_05477,463.0,TCP,3.0,214.7074945934089,AES,0.3747100825288794,2.0,Chrome,0.0,1.0,0,TCP_AES,0,0.8622970577702156
SID_05478,496.0,TCP,3.0,904.3666398721672,AES,0.3185014080909595,2.0,Chrome,0.0,0.0,1,TCP_AES,0,0.8229509856636716
SID_05479,403.0,TCP,3.0,433.35880676265896,AES,0.3135133989981933,1.0,Chrome,0.0,0.0,0,TCP_AES,0,0.5194593792987353
SID_05480,719.0,TCP,4.0,19.06546605707257,AES,0.3336266890017928,1.0,Firefox,0.0,0.0,0,TCP_AES,1,0.5335386823012549
SID_05481,891.0,TCP,2.0,2409.249085242054,DES,0.3642190646225094,3.0,Chrome,1.0,1.0,1,TCP_DES,1,1.1549533452357565
SID_05482,590.0,TCP,2.0,556.7916246061322,AES,0.3653795608164522,2.0,Chrome,0.0,0.0,1,TCP_AES,1,0.8557656925715165
SID_05483,516.0,TCP,4.0,978.3447834053956,AES,0.065446700991836,2.0,Chrome,0.0,0.0,1,TCP_AES,1,0.6458126906942852
SID_05485,64.0,TCP,6.0,108.86631518746714,AES,0.1796431623852346,1.0,Firefox,0.0,0.0,0,TCP_AES,0,0.4257502136696642
SID_05487,526.0,UDP,6.0,715.1001255092643,DES,0.392223898495852,3.0,Firefox,0.0,1.0,1,UDP_DES,1,1.1745567289470964
SID_05488,585.0,UDP,7.0,543.9492559740839,AES,0.4812998058260706,0.0,Firefox,0.0,1.0,0,UDP_AES,1,0.3369098640782494
SID_05490,423.0,TCP,1.0,215.56216365579905,AES,0.2129529688061497,0.0,Chrome,0.0,0.0,0,TCP_AES,0,0.14906707816430478
SID_05491,417.0,UDP,4.0,1950.598946397109,DES,0.6724572746144145,1.0,Chrome,0.0,1.0,1,UDP_DES,0,0.7707200922300901
SID_05493,424.0,TCP,3.0,137.5861765019687,AES,0.2072760937699201,3.0,Chrome,0.0,1.0,0,TCP_AES,0,1.045093265638944
SID_05494,916.0,TCP,6.0,2127.9326341496258,AES,0.4105958370658704,1.0,Firefox,0.0,0.0,1,TCP_AES,1,0.5874170859461092
SID_05495,586.0,TCP,5.0,238.26550641693692,AES,0.2545754466708829,1.0,Edge,0.0,0.0,0,TCP_AES,1,0.478202812669618
SID_05498,369.0,TCP,2.0,384.9404735694581,AES,0.1818942869375498,0.0,Chrome,0.0,0.0,0,TCP_AES,0,0.12732600085628484
SID_05499,64.0,TCP,4.0,234.425894542054,AES,0.4446591482967203,1.0,Edge,0.0,0.0,0,TCP_AES,0,0.6112614038077042
SID_05500,819.0,TCP,4.0,1138.3287505072194,AES,0.581168958876189,0.0,Firefox,0.0,0.0,1,TCP_AES,1,0.4068182712133323
SID_05501,640.0,TCP,4.0,728.2443256765368,AES,0.3110331717320582,3.0,Firefox,0.0,1.0,1,TCP_AES,1,1.1177232202124405
SID_05502,606.0,TCP,5.0,234.4670147270283,AES,0.1415408078015904,1.0,Chrome,0.0,1.0,0,TCP_AES,1,0.39907856546111325
SID_05503,533.0,TCP,4.0,1772.241753601938,AES,0.7190846818339566,2.0,Edge,0.0,1.0,1,TCP_AES,1,1.1033592772837695
SID_05504,223.0,TCP,6.0,1021.184384271888,AES,0.3597708482637873,2.0,Chrome,0.0,0.0,1,TCP_AES,0,0.851839593784651
SID_05505,403.0,UDP,6.0,1919.9654671541496,DES,0.6371848818876228,1.0,Edge,1.0,1.0,1,UDP_DES,0,0.746029417321336
SID_05506,668.0,TCP,4.0,460.2492007140324,AES,0.2030323218182332,1.0,Chrome,0.0,1.0,0,TCP_AES,1,0.44212262527276325
SID_05508,64.0,TCP,2.0,2062.411224419889,AES,0.5580186801856544,2.0,Firefox,0.0,0.0,1,TCP_AES,0,0.9906130761299581
SID_05509,454.0,TCP,2.0,735.8897426501726,AES,0.214153528412768,3.0,Edge,0.0,1.0,1,TCP_AES,0,1.0499074698889375
SID_05510,471.0,TCP,4.0,745.2443180092839,AES,0.411858738095391,1.0,Chrome,0.0,0.0,1,TCP_AES,0,0.5883011166667736
SID_05511,527.0,ICMP,4.0,702.1666419231404,AES,0.3391637737702139,1.0,Firefox,0.0,0.0,1,ICMP_AES,1,0.5374146416391496
SID_05512,645.0,TCP,9.0,511.522906641351,AES,0.3792242116785677,1.0,Chrome,0.0,1.0,0,TCP_AES,1,0.5654569481749974
SID_05514,551.0,TCP,1.0,759.5096959233347,AES,0.3411966010042084,2.0,Safari,0.0,0.0,1,TCP_AES,1,0.8388376207029459
SID_05515,739.0,UDP,6.0,1014.3903093467022,AES,0.4084870807439726,2.0,Firefox,1.0,0.0,1,UDP_AES,1,0.8859409565207808
SID_05516,196.0,ICMP,3.0,1986.7407734543697,DES,0.2090519839259694,2.0,Chrome,1.0,1.0,1,ICMP_DES,0,0.7463363887481785
SID_05517,600.0,TCP,7.0,59.90618163029047,AES,0.2921718767412243,0.0,Edge,0.0,1.0,0,TCP_AES,1,0.204520313718857
SID_05521,350.0,TCP,3.0,190.64078366618625,AES,0.4220741572983025,3.0,Chrome,0.0,1.0,0,TCP_AES,0,1.1954519101088117
SID_05522,367.0,UDP,4.0,163.37665555155783,AES,0.2989794343777043,1.0,Chrome,0.0,0.0,0,UDP_AES,0,0.5092856040643929
SID_05523,650.0,UDP,4.0,366.0051047940875,DES,0.6391794400826505,4.0,Chrome,0.0,1.0,0,UDP_DES,1,1.6474256080578553
SID_05527,723.0,TCP,9.0,1565.6403460456925,DES,0.2966963319715286,2.0,Edge,0.0,1.0,1,TCP_DES,1,0.80768743238007
SID_05529,464.0,TCP,5.0,810.1003689675309,DES,0.6409370663007161,3.0,Chrome,0.0,1.0,1,TCP_DES,0,1.3486559464105012
SID_05530,477.0,TCP,6.0,2462.4131319281737,DES,0.1423222620975957,2.0,Chrome,0.0,0.0,1,TCP_DES,0,0.6996255834683169
SID_05531,758.0,TCP,3.0,2551.4985635452454,DES,0.0713789636925115,1.0,Firefox,0.0,1.0,1,TCP_DES,1,0.349965274584758
SID_05532,350.0,UDP,6.0,58.9840716576594,DES,0.1744165525936049,1.0,Chrome,0.0,1.0,0,UDP_DES,0,0.4220915868155234
SID_05534,542.0,TCP,7.0,2574.7886213578545,AES,0.1972978428216921,2.0,Chrome,1.0,1.0,1,TCP_AES,1,0.7381084899751844
SID_05537,288.0,ICMP,2.0,1949.781984103252,AES,0.2009422022023436,2.0,Chrome,1.0,0.0,1,ICMP_AES,0,0.7406595415416405
SID_05538,429.0,UDP,5.0,454.1349391930312,DES,0.4709510852462826,1.0,Firefox,0.0,0.0,0,UDP_DES,0,0.6296657596723978
SID_05539,253.0,TCP,4.0,464.7886009107534,AES,0.5710967237027522,3.0,Chrome,0.0,1.0,0,TCP_AES,0,1.2997677065919264
SID_05540,690.0,UDP,4.0,146.15961065405386,AES,0.0887332613240316,2.0,Chrome,0.0,0.0,0,UDP_AES,1,0.6621132829268221
SID_05542,833.0,ICMP,5.0,834.5571407568763,AES,0.3072912311480091,0.0,Firefox,1.0,0.0,1,ICMP_AES,1,0.21510386180360636
SID_05544,460.0,TCP,6.0,656.4063756725013,DES,0.0915776903342659,1.0,Chrome,0.0,0.0,1,TCP_DES,0,0.3641043832339861
SID_05547,907.0,TCP,4.0,160.58668428177393,DES,0.1519343319069984,0.0,Chrome,0.0,0.0,0,TCP_DES,1,0.10635403233489887
SID_05548,593.0,UDP,2.0,655.434958323643,DES,0.3577370067481863,1.0,Edge,0.0,0.0,1,UDP_DES,1,0.5504159047237305
SID_05550,765.0,UDP,3.0,1248.2926344230857,DES,0.2249966793046079,4.0,Safari,0.0,1.0,1,UDP_DES,1,1.3574976755132255
SID_05551,305.0,TCP,2.0,227.99844526790795,AES,0.4683422748641579,2.0,Edge,0.0,0.0,0,TCP_AES,0,0.9278395924049105
SID_05553,465.0,TCP,1.0,584.8668930946574,AES,0.1152148059278903,0.0,Firefox,0.0,0.0,1,TCP_AES,0,0.0806503641495232
SID_05554,627.0,TCP,3.0,182.6984499635234,AES,0.165021770128407,4.0,Chrome,0.0,1.0,0,TCP_AES,1,1.3155152390898848
SID_05555,487.0,ICMP,5.0,426.5668445700475,DES,0.4267994773066645,3.0,Chrome,0.0,1.0,0,ICMP_DES,0,1.1987596341146651
SID_05556,209.0,ICMP,2.0,2054.901317551914,AES,0.2300084854001576,3.0,Firefox,0.0,1.0,1,ICMP_AES,0,1.0610059397801102
SID_05557,515.0,TCP,7.0,520.3101013001706,AES,0.2947503076960817,1.0,Chrome,0.0,1.0,0,TCP_AES,1,0.5063252153872572
SID_05558,709.0,TCP,2.0,1661.7320150063936,DES,0.6502366473797256,1.0,Chrome,0.0,1.0,1,TCP_DES,1,0.755165653165808
SID_05559,494.0,TCP,8.0,139.3234257326955,AES,0.7502121153989919,3.0,Firefox,0.0,1.0,0,TCP_AES,0,1.4251484807792942
SID_05560,655.0,TCP,5.0,1962.339490072396,DES,0.1083831158875912,1.0,Chrome,0.0,0.0,1,TCP_DES,1,0.3758681811213138
SID_05561,290.0,TCP,5.0,450.56410524239874,DES,0.1128646617606134,0.0,Chrome,0.0,0.0,0,TCP_DES,0,0.07900526323242937
SID_05562,494.0,TCP,1.0,2200.686126413839,AES,0.5331055542499865,3.0,Chrome,0.0,1.0,1,TCP_AES,0,1.2731738879749903
SID_05565,506.0,UDP,3.0,893.8604363361151,DES,0.5512667170449946,1.0,Firefox,0.0,0.0,1,UDP_DES,1,0.6858867019314963
SID_05566,638.0,TCP,3.0,190.10640248160945,DES,0.3356679544772695,2.0,Chrome,0.0,0.0,0,TCP_DES,1,0.8349675681340886
SID_05568,638.0,TCP,6.0,637.9098981302883,AES,0.1030423718243937,1.0,Chrome,1.0,0.0,1,TCP_AES,1,0.37212966027707556
SID_05569,554.0,TCP,3.0,325.34912648172985,DES,0.4766457844782445,1.0,Chrome,0.0,0.0,0,TCP_DES,1,0.6336520491347711
SID_05570,300.0,TCP,4.0,563.5631279101003,DES,0.1439136383986201,2.0,Chrome,1.0,0.0,1,TCP_DES,0,0.7007395468790341
SID_05571,499.0,TCP,4.0,2117.679446568498,AES,0.3880400560616358,2.0,Chrome,0.0,0.0,1,TCP_AES,0,0.871628039243145
SID_05573,431.0,TCP,5.0,431.824773942279,AES,0.5488508847845329,1.0,Firefox,0.0,0.0,0,TCP_AES,0,0.684195619349173
SID_05574,425.0,UDP,3.0,324.7386353725522,AES,0.3835797913989727,1.0,Chrome,0.0,0.0,0,UDP_AES,0,0.5685058539792809
SID_05577,366.0,TCP,3.0,704.85574312836,DES,0.0620093050581935,3.0,Chrome,0.0,1.0,1,TCP_DES,0,0.9434065135407353
SID_05578,538.0,ICMP,5.0,638.8185454091001,DES,0.1827311485124903,1.0,Chrome,1.0,0.0,1,ICMP_DES,1,0.4279118039587432
SID_05579,230.0,TCP,6.0,1868.1899138527324,DES,0.1372112097066072,2.0,Chrome,0.0,0.0,1,TCP_DES,0,0.696047846794625
SID_05580,503.0,UDP,9.0,5.251175643580091,AES,0.1887138645653526,2.0,Edge,1.0,1.0,0,UDP_AES,1,0.7320997051957467
SID_05581,880.0,UDP,7.0,660.941775878679,AES,0.6065856909057643,1.0,Chrome,1.0,1.0,1,UDP_AES,1,0.724609983634035
SID_05582,704.0,UDP,4.0,19.952689545057986,DES,0.315703768369282,1.0,Chrome,0.0,0.0,0,UDP_DES,1,0.5209926378584974
SID_05583,828.0,TCP,7.0,2757.6826047087834,AES,0.531519929985932,0.0,Chrome,1.0,1.0,1,TCP_AES,1,0.3720639509901524
SID_05585,733.0,UDP,4.0,588.5119591008091,AES,0.0741693837373716,1.0,Edge,0.0,0.0,1,UDP_AES,1,0.3519185686161601
SID_05587,371.0,TCP,1.0,1792.621166738159,AES,0.4979638838055196,3.0,Edge,1.0,1.0,1,TCP_AES,0,1.2485747186638636
SID_05588,64.0,TCP,3.0,6888.957676842965,AES,0.6575717735256179,2.0,Chrome,1.0,1.0,1,TCP_AES,0,1.0603002414679326
SID_05589,737.0,TCP,4.0,56.67106908825092,AES,0.7533875137661158,2.0,Chrome,0.0,1.0,0,TCP_AES,1,1.127371259636281
SID_05590,808.0,UDP,2.0,1053.5075874102563,DES,0.4697453136942551,3.0,Firefox,0.0,1.0,1,UDP_DES,1,1.2288217195859785
SID_05591,389.0,TCP,4.0,367.0909660324664,DES,0.2177032778328458,3.0,Chrome,0.0,1.0,0,TCP_DES,0,1.052392294482992
SID_05593,349.0,UDP,1.0,415.9435902877239,AES,0.0833112904313028,1.0,Edge,0.0,0.0,0,UDP_AES,0,0.35831790330191193
SID_05594,576.0,TCP,6.0,5032.599822718004,DES,0.692403690657037,0.0,Chrome,0.0,1.0,1,TCP_DES,1,0.4846825834599259
SID_05595,724.0,TCP,4.0,353.994571017573,DES,0.4983192426998926,1.0,Edge,0.0,0.0,0,TCP_DES,1,0.6488234698899248
SID_05596,151.0,UDP,5.0,259.9190018874362,AES,0.2058601321286274,1.0,Safari,0.0,0.0,0,UDP_AES,0,0.4441020924900392
SID_05598,444.0,ICMP,1.0,1619.5870146898717,AES,0.51102881614802,3.0,Firefox,0.0,1.0,1,ICMP_AES,0,1.257720171303614
SID_05599,522.0,UDP,7.0,331.0428067121412,DES,0.6985636419019805,2.0,Chrome,0.0,1.0,0,UDP_DES,1,1.0889945493313862
SID_05600,591.0,TCP,5.0,283.8249797972096,DES,0.2161311407890243,0.0,Chrome,1.0,0.0,0,TCP_DES,1,0.151291798552317
SID_05601,462.0,UDP,4.0,833.6679415605519,AES,0.1149945588568822,3.0,Chrome,0.0,1.0,1,UDP_AES,0,0.9804961911998175
SID_05602,479.0,TCP,2.0,183.7101578865008,AES,0.0423849090678192,1.0,Chrome,0.0,0.0,0,TCP_AES,0,0.3296694363474734
SID_05603,457.0,TCP,4.0,528.8312115545007,DES,0.2230541779300012,2.0,Chrome,0.0,0.0,0,TCP_DES,0,0.7561379245510008
SID_05604,694.0,UDP,3.0,121.90923500246724,AES,0.7068776475718143,1.0,Safari,0.0,1.0,0,UDP_AES,1,0.79481435330027
SID_05605,583.0,UDP,5.0,290.79252685973944,AES,0.268853221760637,0.0,Chrome,0.0,0.0,0,UDP_AES,1,0.18819725523244588
SID_05606,544.0,TCP,4.0,282.4668322605509,AES,0.4933826683438154,4.0,Safari,1.0,1.0,0,TCP_AES,1,1.5453678678406706
SID_05607,245.0,TCP,3.0,949.6924580591945,DES,0.1105325071296154,2.0,Chrome,1.0,0.0,1,TCP_DES,0,0.6773727549907308
SID_05608,424.0,TCP,3.0,265.3328430687434,DES,0.266659716438598,1.0,Edge,0.0,1.0,0,TCP_DES,0,0.48666180150701854
SID_05609,679.0,TCP,5.0,1830.1233202150563,AES,0.8064831973171716,2.0,Firefox,0.0,1.0,1,TCP_AES,1,1.1645382381220202
SID_05610,507.0,TCP,3.0,3261.805640803314,AES,0.1169351249761804,2.0,Chrome,0.0,1.0,1,TCP_AES,1,0.6818545874833263
SID_05611,631.0,TCP,2.0,67.62903875390546,DES,0.6631811418371605,2.0,Chrome,1.0,1.0,0,TCP_DES,1,1.0642267992860122
